,1996-03-20,1997-03-25,1998-03-30,1999-03-11,1999-06-29,2000-03-13,2000-06-28,2001-03-22,2002-03-22,2002-06-28,2003-03-19,2003-06-30,2004-02-18,2004-06-28,2005-03-02,2005-06-28,2005-11-09,2006-03-09,2006-05-08,2006-06-22,2006-08-03,2006-08-09,2006-11-08,2007-03-01,2007-05-10,2007-08-09,2007-11-09,2008-02-29,2008-05-12,2008-08-11,2008-11-07,2009-03-02,2009-05-07,2009-08-10,2009-11-09,2010-02-24,2010-05-10,2010-08-06,2010-11-09,2011-02-28,2011-05-06,2011-08-05,2011-11-04,2012-02-29,2012-05-10,2012-08-09,2012-11-08,2013-02-28,2013-05-08,2013-08-07,2013-11-01,2014-02-20,2014-05-02,2014-08-04,2014-11-03,2015-02-24,2015-05-05,2015-08-03,2015-11-02,2016-02-23,2016-04-29,2016-08-03,2016-11-01,2017-02-28,2017-05-02,2017-08-02,2017-11-01,2018-02-27,2018-05-02
0,17.259999999999998,-0.14000000000000057,0.8799999999999955,-2.3299999999999983,5.730000000000004,-1.2000000000000028,-0.2569999999999766,-1.6529999999999916,-1.2659999999999911,-0.8079999999999927,0.5339999999999989,0.5429999999999993,0.04800000000000182,0.5020000000000024,-0.007999999999995566,0.37699999999999534,-0.46999999999999886,1.3200000000000003,0.24199999999999733,-0.30399999999999494,-0.46399999999999153,0.23000000000000398,-0.259999999999998,0.9919999999999973,0.015999999999998238,2.034000000000006,-1.022999999999989,-0.5039999999999978,-3.7650000000000077,-1.4920000000000044,-0.5180000000000007,-1.506999999999998,1.1590000000000025,-2.286999999999999,-0.11600000000000144,-0.23499999999999943,2.156,-1.1839999999999997,1.8159999999999998,-0.15700000000000003,0.031000000000000583,-0.6820000000000004,0.5479999999999983,1.5370000000000008,0.46999999999999886,0.9439999999999991,1.3519999999999999,0.015000000000000124,0.7170000000000005,1.3129999999999988,-0.28000000000000114,-0.8730000000000011,0.12299999999999933,0.0810000000000004,0.051999999999997826,-0.22000000000000064,0.9610000000000003,-1.138,-0.20399999999999974,0.4190000000000005,-1.4309999999999992,0.3840000000000021,0.541999999999998,0.2159999999999993,0.7749999999999999,-0.22699999999999987,-0.26700000000000035,0.42599999999999993,-2.1260000000000003
1,-3.4299999999999997,-0.8000000000000043,0.0,10.61,1.1400000000000006,-2.2539999999999907,2.535999999999973,-2.035000000000011,-0.2530000000000001,-0.6960000000000051,0.5899999999999963,0.3009999999999948,0.35200000000000387,-1.4789999999999992,0.14300000000000068,1.2620000000000076,-0.3639999999999972,0.016999999999995907,0.7349999999999994,0.2680000000000007,0.4679999999999893,-0.1980000000000004,0.26199999999999335,1.5020000000000024,0.2540000000000049,0.4649999999999892,-1.2160000000000082,0.05299999999999727,-2.489999999999995,0.5849999999999937,0.1599999999999966,1.4689999999999976,,-2.091000000000001,1.1240000000000006,0.4219999999999988,1.4320000000000004,-0.472,0.730999999999999,-0.47199999999999953,0.024999999999999467,-1.8449999999999989,-0.07299999999999685,-0.33999999999999986,-0.673,-0.5559999999999992,-0.895,-0.9369999999999998,0.4610000000000003,0.5609999999999999,0.8339999999999996,-0.19699999999999918,-0.24600000000000044,-0.018000000000000682,-0.4869999999999983,0.3049999999999997,0.6569999999999983,-0.2870000000000008,0.10699999999999976,-1.6530000000000022,0.5620000000000012,1.3579999999999988,0.46300000000000097,-0.7629999999999999,1.0830000000000002,-0.23100000000000032,0.44899999999999984,-1.0199999999999998,1.4310000000000005
2,-10.309999999999995,0.5,-0.740000000000002,0.0,-3.319999999999993,-4.9950000000000045,5.717000000000027,-0.4380000000000024,0.4759999999999991,0.8119999999999976,-0.4369999999999976,0.05100000000000904,-0.9640000000000057,0.027000000000001023,0.3499999999999943,-0.125,-0.33500000000000085,0.774000000000008,-0.3890000000000029,-0.07700000000000529,-0.0049999999999954525,-0.4939999999999998,0.27200000000000557,1.007000000000005,0.4679999999999893,-0.7529999999999859,0.07200000000000273,-0.3959999999999937,-3.076999999999998,-0.7239999999999895,-0.8930000000000007,-0.12399999999999878,-0.22900000000000276,-2.4669999999999987,-0.4159999999999986,-0.5879999999999992,-1.221000000000001,2.0569999999999995,-0.5709999999999988,-0.5370000000000008,0.7330000000000005,0.42900000000000027,1.5269999999999975,-0.511000000000001,0.12300000000000111,-1.495000000000001,-0.18800000000000017,-0.6340000000000003,-1.0530000000000008,-1.068999999999999,1.0140000000000011,-0.05599999999999916,0.29999999999999893,-0.3089999999999993,2.3579999999999988,0.7400000000000002,0.5210000000000008,0.5760000000000005,0.8450000000000002,0.08200000000000074,0.5889999999999986,1.270999999999999,0.08399999999999963,0.3520000000000003,-0.4740000000000002,1.5680000000000005,-0.1349999999999998,-0.28200000000000003,0.34299999999999997
3,12.18,-0.19999999999999574,-0.7399999999999949,-9.780000000000001,0.7099999999999937,1.6979999999999933,5.164999999999992,4.560000000000002,2.8400000000000034,-0.9669999999999987,0.03300000000000125,0.796999999999997,-0.7259999999999991,0.1599999999999966,-0.30999999999999517,-0.6000000000000014,0.2610000000000028,0.012000000000000455,-0.5529999999999973,-0.19699999999999562,0.25099999999999767,0.22500000000000142,0.7490000000000023,-0.011000000000002785,0.7780000000000058,-0.992999999999995,-0.7250000000000014,-2.811000000000007,3.1400000000000006,-5.103999999999999,0.5380000000000038,-1.5800000000000018,1.1720000000000006,2.4979999999999976,-0.6340000000000003,0.5229999999999997,-0.2569999999999988,0.272,2.3489999999999993,-0.6789999999999994,0.6350000000000007,0.8909999999999982,2.719999999999999,0.1850000000000005,0.2789999999999999,-0.32699999999999996,1.6980000000000002,0.673,0.9700000000000006,0.7459999999999987,0.16900000000000048,-0.35600000000000165,0.47300000000000075,-0.9050000000000011,0.16999999999999993,-0.3179999999999996,-0.4320000000000004,1.5120000000000005,0.06100000000000039,0.6460000000000008,-0.4089999999999989,-0.118999999999998,1.0219999999999985,-1.0559999999999992,-0.6880000000000002,0.051000000000000156,0.0,0.17099999999999982,0.6229999999999998
4,-2.3800000000000026,0.5799999999999983,-0.5900000000000034,-0.7099999999999937,-2.0,-1.926000000000002,-0.7870000000000061,2.818000000000012,1.9509999999999934,-0.11299999999999955,-0.4580000000000055,0.597999999999999,0.03900000000000148,-0.3060000000000045,0.4159999999999968,0.5009999999999977,0.5090000000000003,-0.0010000000000047748,0.6600000000000037,-0.4930000000000021,0.23000000000000398,-0.5069999999999979,0.5019999999999953,-2.027000000000001,0.2629999999999981,-0.9890000000000185,-0.6900000000000048,-2.211999999999996,3.347999999999999,-1.4270000000000067,0.8810000000000002,0.7320000000000029,2.269000000000002,-1.5639999999999965,-1.1220000000000017,0.049000000000001265,-0.46300000000000097,2.069,-0.3810000000000002,1.2520000000000007,-0.16100000000000048,1.397000000000002,-1.0999999999999996,-0.21300000000000097,-0.48100000000000165,0.5400000000000009,1.019,0.3899999999999997,-0.7480000000000011,0.6570000000000036,1.1809999999999992,-0.8870000000000005,-0.08199999999999896,-0.032999999999999474,0.19899999999999984,0.6620000000000008,1.0620000000000003,1.3119999999999994,-0.0030000000000001137,0.3219999999999992,0.33399999999999963,0.7909999999999986,0.0,-1.2730000000000015,2.0849999999999995,0.47299999999999986,0.007000000000000561,1.344,-0.18100000000000005
5,-4.079999999999998,-0.8900000000000006,-0.0799999999999983,3.4299999999999926,1.2399999999999949,-3.5489999999999924,-2.489999999999995,0.10899999999999466,-1.016999999999996,-2.7319999999999993,0.045000000000001705,0.2879999999999967,-0.5659999999999954,1.0080000000000027,0.8780000000000001,0.4969999999999999,-0.49100000000000676,-0.19899999999999807,-0.14200000000001012,-0.2009999999999934,-0.1980000000000004,0.7659999999999911,0.23499999999999943,0.1459999999999937,-0.21600000000000108,0.7880000000000109,0.0,-0.960000000000008,1.4540000000000006,1.75,4.605000000000004,-1.081000000000003,1.4389999999999983,-0.04400000000000048,0.8329999999999984,1.1899999999999995,-1.7169999999999996,-0.014000000000000012,0.7970000000000002,-0.8550000000000004,-0.18599999999999994,-0.0710000000000015,-1.298,-0.05799999999999983,-0.23199999999999932,1.3019999999999996,0.659,0.3210000000000006,0.4210000000000029,0.7169999999999987,0.2779999999999987,0.6480000000000015,-0.17700000000000138,0.19899999999999984,0.0,-0.5290000000000017,0.05200000000000049,0.41000000000000014,0.0,-0.1689999999999987,-1.4830000000000005,2.117000000000001,-0.4859999999999971,0.06500000000000039,0.5130000000000008,0.23299999999999965,0.22999999999999954,-0.9890000000000001,-0.9329999999999998
6,6.93,-1.4099999999999966,0.5900000000000034,-0.8399999999999892,-0.1700000000000017,1.782999999999987,-4.460999999999984,-1.762999999999991,1.097999999999999,-0.5069999999999979,-0.10499999999999687,0.549000000000003,-0.9060000000000059,0.5139999999999958,-2.9309999999999974,0.25900000000000034,-0.9059999999999917,-0.045000000000001705,1.2610000000000028,0.965999999999994,-0.4939999999999998,1.0560000000000045,-0.23899999999999721,-1.7709999999999937,-0.22799999999999443,-1.9980000000000047,0.7280000000000086,-0.6939999999999884,1.9860000000000042,1.2099999999999937,7.256999999999998,-3.053999999999995,-2.4019999999999992,3.164999999999999,0.376000000000003,0.4769999999999994,0.01100000000000012,-0.392,0.9279999999999999,0.18599999999999905,2.3199999999999994,2.104000000000001,-0.7679999999999971,0.007999999999999119,0.04600000000000115,-0.7629999999999999,-0.641,-0.3210000000000006,0.8889999999999976,0.7920000000000016,-0.05799999999999983,-0.7650000000000006,-0.23399999999999999,0.0039999999999995595,-0.4239999999999995,0.13200000000000145,-0.20500000000000007,0.9729999999999999,1.1319999999999997,2.030999999999999,0.7110000000000021,0.827,0.4309999999999974,1.7570000000000006,-0.03500000000000014,0.6430000000000007,-0.35599999999999987,1.574,-0.34600000000000053
7,2.8699999999999974,0.10000000000000142,-0.8400000000000034,-2.5900000000000034,-2.059999999999988,1.5020000000000095,0.4129999999999825,0.7409999999999854,-1.0549999999999926,2.266999999999996,-0.21099999999999852,-0.2240000000000002,0.14700000000000557,-0.7219999999999942,0.31799999999999784,-0.11699999999999733,0.1629999999999967,-0.02499999999999858,0.05100000000000904,-0.0020000000000024443,0.22500000000000142,0.46300000000000097,-0.25,-0.5060000000000002,0.02099999999999369,-0.001999999999995339,1.306999999999995,-0.4480000000000075,-0.7000000000000028,2.716000000000008,7.883000000000003,3.5969999999999978,-1.1280000000000001,0.31400000000000006,-0.17300000000000004,1.0510000000000002,-0.020000000000000018,-0.084,-0.29600000000000026,-4.298999999999998,-0.5780000000000003,-2.1640000000000015,-0.2640000000000029,-0.4549999999999983,-0.6740000000000013,-0.012000000000000455,-0.006000000000000005,0.2970000000000006,-0.5759999999999987,-0.6970000000000027,0.37700000000000067,-0.14400000000000013,-0.270999999999999,-0.03999999999999915,-1.5779999999999994,0.5440000000000005,0.3119999999999994,-0.2909999999999995,2.46,-3.3859999999999992,1.218,-0.5820000000000007,0.18500000000000227,0.43100000000000094,-0.9930000000000003,-0.14400000000000102,0.18100000000000005,-1.6740000000000002,-0.11099999999999932
8,-2.5999999999999943,0.09999999999999432,-1.9799999999999969,3.3499999999999943,1.039999999999992,-1.593999999999994,2.263999999999996,-0.9909999999999854,0.024999999999991473,-1.198999999999998,-0.21100000000000563,0.129999999999999,-0.1840000000000046,0.3780000000000001,0.06100000000000705,-0.8350000000000009,0.0029999999999930083,-0.23100000000000165,0.046999999999997044,-0.008999999999993236,-0.5069999999999979,0.7579999999999956,0.015999999999998238,0.9939999999999998,0.26600000000000534,-1.2210000000000036,0.2819999999999965,-0.44299999999999784,-0.8350000000000009,2.6200000000000045,-2.369000000000007,-0.6969999999999992,1.9499999999999993,-3.625,0.48799999999999955,-0.26900000000000013,-0.5350000000000001,1.734,-0.8999999999999999,0.2939999999999987,-0.0699999999999994,0.907,0.6410000000000018,0.18200000000000038,-0.4529999999999994,-0.49299999999999855,-1.01,-0.5860000000000003,-0.3570000000000011,-0.14199999999999946,-0.3219999999999992,-0.14700000000000024,-0.20300000000000118,-0.7319999999999993,-0.40000000000000036,-0.532,-0.5259999999999998,0.07699999999999996,-0.25100000000000033,-2.062999999999999,0.28999999999999915,0.3600000000000012,0.28800000000000026,-3.0330000000000013,,0.9970000000000008,-1.1760000000000002,1.4850000000000003,0.7679999999999998
9,-2.5600000000000023,0.060000000000002274,0.8099999999999952,0.13000000000000966,-4.939999999999998,0.762999999999991,4.329999999999998,-0.49100000000001387,-0.6470000000000056,-0.6679999999999993,0.03300000000000125,-1.4759999999999955,1.0600000000000023,0.36999999999999744,0.24899999999999523,-0.7350000000000065,-0.2749999999999986,0.24400000000000688,0.6509999999999962,-0.49800000000000466,0.7659999999999911,0.006000000000000227,0.23499999999999943,1.4909999999999997,-0.5019999999999953,-0.7369999999999948,-0.2289999999999921,-5.668999999999997,0.17600000000000193,-1.5499999999999972,0.7590000000000074,-2.4349999999999987,2.022000000000002,1.237999999999996,-0.48799999999999955,0.052999999999999936,-0.6179999999999999,0.5030000000000003,-1.2759999999999998,-0.6270000000000007,-0.2759999999999998,1.4330000000000016,0.5129999999999981,0.2270000000000003,0.4239999999999995,0.2829999999999995,1.064,-1.2809999999999997,-0.8429999999999982,0.6890000000000001,-0.3680000000000003,0.5840000000000014,0.272000000000002,0.08000000000000007,0.8519999999999985,-0.02099999999999902,0.5040000000000004,-0.8369999999999997,-0.9929999999999994,-2.1140000000000008,0.3489999999999984,-1.4480000000000004,0.13599999999999923,-0.4089999999999998,0.75,-0.2560000000000002,-1.2529999999999997,-0.2470000000000001,-2.043
10,-5.240000000000002,1.009999999999998,-0.44999999999999574,2.559999999999988,2.6599999999999966,0.3149999999999977,-0.46999999999999886,0.0589999999999975,-2.813999999999993,0.01300000000000523,-0.18900000000000006,-0.4660000000000011,-0.4720000000000013,-1.8719999999999999,0.26200000000000045,-0.46399999999999153,-1.2389999999999972,0.026999999999993918,0.7479999999999976,-0.4750000000000014,1.0560000000000045,0.5189999999999984,0.75,-0.49800000000000466,-1.024000000000008,-4.222000000000008,-2.0160000000000053,0.840999999999994,1.2139999999999986,-0.10200000000000387,-7.106000000000009,,1.0429999999999993,0.1820000000000057,-0.4819999999999993,-3.753000000000002,-0.8050000000000002,-1.0590000000000002,-0.4609999999999994,0.8689999999999998,,1.9219999999999988,-0.7119999999999997,0.5349999999999993,-0.6039999999999992,0.7710000000000008,-0.7750000000000001,0.14099999999999913,0.8109999999999982,0.39699999999999847,-0.5850000000000009,0.6049999999999986,0.2469999999999981,-0.5290000000000017,1.4210000000000012,0.10999999999999943,0.7169999999999987,0.45199999999999907,-0.548,3.2329999999999988,0.24200000000000088,-0.4029999999999987,-0.22800000000000153,0.14399999999999924,0.3210000000000006,-1.3780000000000001,0.4729999999999994,0.1489999999999999,2.24
11,2.3299999999999983,-0.6000000000000014,1.2199999999999989,-2.839999999999989,-0.14000000000000057,0.7099999999999937,1.4690000000000083,-3.0150000000000006,0.5229999999999961,-0.7230000000000061,-1.1580000000000013,-1.2270000000000039,-0.9439999999999955,1.527000000000001,0.031999999999996476,-0.25200000000000244,0.12199999999999989,0.578000000000003,0.03100000000000591,-0.027999999999998693,0.46300000000000097,-0.02299999999998903,0.36999999999999744,-0.7279999999999944,-0.4059999999999917,-0.9350000000000023,1.3320000000000078,0.23499999999999943,1.0600000000000023,-0.29999999999999716,-1.8189999999999955,-4.139000000000003,-1.1450000000000014,0.22199999999999775,0.6009999999999991,0.397000000000002,-0.8719999999999999,0.8649999999999998,-0.3650000000000002,1.0280000000000005,0.17799999999999905,1.205,0.2010000000000005,0.4639999999999995,-0.14700000000000024,1.0289999999999981,0.013000000000000123,-0.5579999999999989,0.24100000000000144,-0.2889999999999979,0.24899999999999878,0.40700000000000003,0.6940000000000008,-0.238999999999999,0.20800000000000018,0.6869999999999976,0.402000000000001,0.0600000000000005,0.2729999999999997,2.1960000000000015,0.05000000000000071,-3.0360000000000014,0.2710000000000008,-0.036999999999999034,0.5019999999999998,-1.1049999999999995,-0.22799999999999931,-0.5729999999999997,0.4239999999999995
